Zipcode,Full address,Frame id,City,Monthly impressions,Publisher,Venue types,Latitude,Longitude,Country
26003,"Duquesa de la Victoria, 7, Av. de la Paz, 6, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00021.D2.02,Logroño,71575,JCDecaux - ES,['outdoor.urban_panels'],42.465846,-2.4411358,ES
26003,"Duquesa de la Victoria, 7, Av. de la Paz, 6, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00021.D1.01,Logroño,90302,JCDecaux - ES,['outdoor.urban_panels'],42.465846,-2.4411358,ES
26001,"C. Sagasta, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00027.D2.02,Logroño,166681,JCDecaux - ES,['outdoor.urban_panels'],42.467831,-2.4466575,ES
26001,"C. Sagasta, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00027.D1.01,Logroño,197624,JCDecaux - ES,['outdoor.urban_panels'],42.467831,-2.4466575,ES
26009,"C. Concepción Arenal, 13, 26009 Logroño, La Rioja, Spain",ES-LOG-DD-00026.D2.02,Logroño,12883,JCDecaux - ES,['outdoor.urban_panels'],42.4750501,-2.4488609,ES
26009,"C. Concepción Arenal, 13, 26009 Logroño, La Rioja, Spain",ES-LOG-DD-00026.D1.01,Logroño,25400,JCDecaux - ES,['outdoor.urban_panels'],42.4750501,-2.4488609,ES
31006,"c/ Sadar edificio El Sario, 31006 Pamplona, Navarra, Spain",ES-PAM-DD-08016.D1.01,Pamplona,65357,JCDecaux - ES,['outdoor.urban_panels'],42.7963555,-1.6314472,ES
31009,"Av. de Aróstegui, 4, 31009 Pamplona, Navarra, Spain",ES-PAM-DD-08040.D1.01,Pamplona,105220,JCDecaux - ES,['outdoor.urban_panels'],42.8011115,-1.66964,ES
31006,"Av. Cataluña, 32, 31006 Pamplona, Navarra, Spain",ES-PAM-DD-08017.D1.01,Pamplona,18394,JCDecaux - ES,['outdoor.urban_panels'],42.8018876,-1.6361927,ES
31007,"Kalea, 24, 31007 Pamplona, Navarra, Spain",ES-PAM-DD-08045.D1.01,Pamplona,112151,JCDecaux - ES,['outdoor.urban_panels'],42.8056393,-1.6517808,ES
31008,"C. de Irunlarrea, 6, 31008 Pamplona, Navarra, Spain",ES-PAM-DD-08002.D1.01,Pamplona,117122,JCDecaux - ES,['outdoor.urban_panels'],42.807547,-1.6696018,ES
31008,"C. de Irunlarrea, 21, 31008 Pamplona, Navarra, Spain",ES-PAM-DD-08043.D1.01,Pamplona,66713,JCDecaux - ES,['outdoor.urban_panels'],42.8088345,-1.6722009,ES
31016,"C. Concejo de Sarriguren, 8, 31016 Pamplona, Navarra, Spain",ES-PAM-DD-08018.D1.01,Pamplona,4917,JCDecaux - ES,['outdoor.urban_panels'],42.8098391,-1.6180412,ES
31016,"C. del Señorío de Egulbati, 8, 31016 Pamplona, Navarra, Spain",ES-PAM-DD-08019.D1.01,Pamplona,28822,JCDecaux - ES,['outdoor.urban_panels'],42.8112002,-1.6107848,ES
31011,"Av. de Bayona, 24, 31011 Pamplona, Navarra, Spain",ES-PAM-DD-08010.D1.01,Pamplona,255198,JCDecaux - ES,['outdoor.urban_panels'],42.8148994,-1.6579529,ES
31001,"Pl. del Castillo, 21, 31001 Pamplona, Navarra, Spain",ES-PAM-DD-08014.D1.01,Pamplona,159582,JCDecaux - ES,['outdoor.urban_panels'],42.816394,-1.6424989,ES
31012,"P.º Sandua, 190, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08047.D1.01,Pamplona,49752,JCDecaux - ES,['outdoor.urban_panels'],42.8216915,-1.6681979,ES
31014,"Parque Runa, 31014 Pamplona, Navarra, Spain",ES-PAM-DD-08025.D1.01,Pamplona,56521,JCDecaux - ES,['outdoor.urban_panels'],42.8227386,-1.645172,ES
31012,"C. de la Estación, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08030.D1.01,Pamplona,118380,JCDecaux - ES,['outdoor.urban_panels'],42.823888,-1.6604974,ES
31015,"C. San Cristóbal, 365, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08021.D1.01,Pamplona,69338,JCDecaux - ES,['outdoor.urban_panels'],42.8244148,-1.6318399,ES
31015,"Calle Magdalena, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08022.D1.01,Pamplona,123427,JCDecaux - ES,['outdoor.urban_panels'],42.8244971,-1.6358152,ES
31012,"C. M Martínez de Ubago, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08029.D1.01,Pamplona,247437,JCDecaux - ES,['outdoor.urban_panels'],42.8251506,-1.6693453,ES
31014,"C. Sta. Alodia, 1, BAJO, 31014 Pamplona, Navarra, Spain",ES-PAM-DD-08048.D1.01,Pamplona,43821,JCDecaux - ES,['outdoor.urban_panels'],42.8254031,-1.648203,ES
31012,"Av. de Guipúzcoa, 2-712, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08027.D1.01,Pamplona,166822,JCDecaux - ES,['outdoor.urban_panels'],42.8274868,-1.6617848,ES
31015,"C. Padre Adoáin, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08023.D1.01,Pamplona,72521,JCDecaux - ES,['outdoor.urban_panels'],42.8309172,-1.6394115,ES
31015,"C. San Cristóbal, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08033.D1.01,Pamplona,58970,JCDecaux - ES,['outdoor.urban_panels'],42.8316972,-1.6290779,ES
48003,"Martín Barúa Picaza Kalea, 14, 48003 Bilbo, Bizkaia, Spain",ES-BIL-AB-05141.D1.02,Bilbo,9738,JCDecaux - ES,['outdoor.urban_panels'],43.2491832,-2.931681,ES
48014,"Agirre Lehendakariaren Etorb., 11, 48014 Bilbo, Bizkaia, Spain",48020.01740.01.01,Bilbo,398368,JCDecaux - ES,['outdoor.urban_panels'],43.271395,-2.9442092,ES
48015,"Asturias Kalea, 10, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05005.D1.05,Bilbo,51617,JCDecaux - ES,['outdoor.urban_panels'],43.2815294,-2.963047,ES
20007,"P.º Miraconcha de, 1, 20007 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08125.D1.01,Donostia,163427,JCDecaux - ES,['outdoor.urban_panels'],43.3150779,-1.9880812,ES
15008,"Estrada Carballo, 79D, 15008 A Coruña, Spain",15030.00025.01.02,A Coruña,1246084,JCDecaux - ES,['retail.malls'],43.3456095,-8.4292046,ES
15008,"Estrada Carballo, 79D, 15008 A Coruña, Spain",15030.00026.01.02,A Coruña,1246084,JCDecaux - ES,['retail.malls'],43.3456095,-8.4292046,ES
33005,"Av. de Galicia, 13, 33005 Oviedo, Asturias, Spain",33044.00887.01.01,Oviedo,22030,JCDecaux - ES,['outdoor.urban_panels'],43.3610805,-5.8558429,ES
33004,"[OVIEDO/UVIÉU] Toreno [CTA 07395], 33004 Oviedo, Asturias, Spain",33044.00066.01.03,Oviedo,80832,JCDecaux - ES,['outdoor.urban_panels'],43.3623917,-5.8524946,ES
33003,"C. Uría, 12, 33003 Oviedo, Asturias, Spain",33044.00889.01.01,Oviedo,152545,JCDecaux - ES,['outdoor.urban_panels'],43.3627039,-5.8491237,ES
33001,"Pl. del Carbayón, 6, 1ºA, 33001 Oviedo, Asturias, Spain",33044.00886.01.01,Oviedo,84156,JCDecaux - ES,['outdoor.urban_panels'],43.3635448,-5.8467051,ES
33004,"C. Gil de Jaz, 2, 33004 Oviedo, Asturias, Spain",ES-OVI-AB-00083.D2.02,Oviedo,67098,JCDecaux - ES,['outdoor.urban_panels'],43.3642058,-5.8518378,ES
33003,"C. Uría, 48, 33003 Oviedo, Asturias, Spain",ES-OVI-AB-00188.D1.03,Oviedo,59507,JCDecaux - ES,['outdoor.urban_panels'],43.36437,-5.85181,ES
33003,"C. Uría, 60, 3ª, 33003 Oviedo, Asturias, Spain",ES-OVI-AB-00087.D2.02,Oviedo,54804,JCDecaux - ES,['outdoor.urban_panels'],43.3648327,-5.8523344,ES
39010,"C. San Fernando, 20, 39010 Santander, Cantabria, Spain",ES-SAN-AB-00142.D1.03,Santander,335712,JCDecaux - ES,['outdoor.urban_panels'],43.4605037,-3.8197171,ES
39002,"C. Calvo Sotelo, 2, 39002 Santander, Cantabria, Spain",ES-SAN-AB-00131.D1.03,Santander,151970,JCDecaux - ES,['outdoor.urban_panels'],43.4613992,-3.8101305,ES
39002,"C. Calvo Sotelo, 21, 1º dcha, 39002 Santander, Cantabria, Spain",ES-SAN-AB-00128.D1.03,Santander,194654,JCDecaux - ES,['outdoor.urban_panels'],43.461675,-3.807036,ES
39008,"Calle Jesús de Monasterio, 19, 39008 Santander, Cantabria, Spain",ES-SAN-AB-00132.D2.03,Santander,73146,JCDecaux - ES,['outdoor.urban_panels'],43.4616329,-3.8124991,ES
39005,"Av de la Reina Victoria, 3, 39005 Santander, Cantabria, Spain",ES-SAN-AB-00123.D2.03,Santander,16936,JCDecaux - ES,['outdoor.urban_panels'],43.472178,-3.7819123,ES
14004,"P.º de la Victoria, S/N, 14004 Córdoba, Spain",hq1QV:835907061,Córdoba,255977.1429,TuMedio Spain,['retail.parking_garages'],37.8847732,-4.7847115,ES
14004,"P.º de la Victoria, S/N, 14004 Córdoba, Spain",hq1QV:835906801,Córdoba,255977.1429,TuMedio Spain,['retail.parking_garages'],37.8847732,-4.7847115,ES
28008,"C. de la Princesa, 13, 28008 Madrid, Spain",ES-MAD-AB-03259.D1.03,Madrid,1264290,JCDecaux - ES,['outdoor.urban_panels'],40.4257631,-3.7129591,ES
28013,"C/ Gran Vía, 11, 28013 Madrid, Spain",ES-MAD-AB-03462.D1.03,Madrid,993636,JCDecaux - ES,['outdoor.urban_panels'],40.4195466,-3.6993744,ES
28013,"C/ Gran Vía, 16, 28013 Madrid, Spain",ES-MAD-AB-02620.D1.03,Madrid,770397,JCDecaux - ES,['outdoor.urban_panels'],40.4197876,-3.6993615,ES
28013,"C/ Gran Vía, 20, 28013 Madrid, Spain",ES-MAD-AB-04273.D1.03,Madrid,556865,JCDecaux - ES,['outdoor.urban_panels'],40.4199846,-3.7000955,ES
28013,"C/ Gran Vía, 19, 28013 Madrid, Spain",ES-MAD-AB-04395.D1.03,Madrid,1084596,JCDecaux - ES,['outdoor.urban_panels'],40.4198356,-3.7007201,ES
28013,"C/ Gran Vía, 19, 28013 Madrid, Spain",ES-MAD-AB-04394.D1.03,Madrid,1138001,JCDecaux - ES,['outdoor.urban_panels'],40.4198495,-3.7008742,ES
28013,"C/ Gran Vía, 31, 28013 Madrid, Spain",ES-MAD-AB-03497.D1.03,Madrid,472448,JCDecaux - ES,['outdoor.urban_panels'],40.4199948,-3.7035724,ES
28013,"Calle de Chinchilla, 31, 28013 Madrid, Spain",ES-MAD-AB-03496.D1.03,Madrid,469732,JCDecaux - ES,['outdoor.urban_panels'],40.4200215,-3.7037695,ES
28013,"C/ Gran Vía, 28, 28013 Madrid, Spain",ES-MAD-AB-03844.D1.03,Madrid,767344,JCDecaux - ES,['outdoor.urban_panels'],40.4201937,-3.7017012,ES
28013,"C/ Gran Vía, 28, 28013 Madrid, Spain",ES-MAD-AB-02358.D1.03,Madrid,768631,JCDecaux - ES,['outdoor.urban_panels'],40.4202159,-3.7019606,ES
28013,"C/ Gran Vía, 30, 28013 Madrid, Spain",ES-MAD-AB-03489.D1.03,Madrid,406137,JCDecaux - ES,['outdoor.urban_panels'],40.4202429,-3.7025348,ES
28013,"C/ Gran Vía, 31, Planta 10, 28013 Madrid, Spain",ES-MAD-AB-03537.D1.03,Madrid,279951,JCDecaux - ES,['outdoor.urban_panels'],40.4201045,-3.7036639,ES
28013,"C/ Gran Vía, 32, 28013 Madrid, Spain",ES-MAD-AB-03053.D1.03,Madrid,526201,JCDecaux - ES,['outdoor.urban_panels'],40.42032,-3.7035751,ES
28008,"Cta. de San Vicente, 44, 28008 Madrid, Spain",28079.17579.01.02,Madrid,3473637,JCDecaux - ES,['retail.malls'],40.4203698,-3.7200959,ES
28013,"C/ Gran Vía, 47, 28013 Madrid, Spain",ES-MAD-AB-03421.D1.03,Madrid,530391,JCDecaux - ES,['outdoor.urban_panels'],40.4210178,-3.7074697,ES
28013,"C/ Gran Vía, 54, 28013 Madrid, Spain",ES-MAD-AB-03919.D1.03,Madrid,522813,JCDecaux - ES,['outdoor.urban_panels'],40.4212292,-3.7070846,ES
28013,"C/ Gran Vía, 54, 28013 Madrid, Spain",ES-MAD-AB-03453.D1.03,Madrid,433430,JCDecaux - ES,['outdoor.urban_panels'],40.421283,-3.707192,ES
28013,"C/ Gran Vía, 56, 28013 Madrid, Spain",ES-MAD-AB-03454.D1.03,Madrid,389790,JCDecaux - ES,['outdoor.urban_panels'],40.421419,-3.7074175,ES
28013,"C/ Gran Vía, 63, 28013 Madrid, Spain",ES-MAD-AB-01097.D1.03,Madrid,863403,JCDecaux - ES,['outdoor.urban_panels'],40.422654,-3.7098,ES
28013,"C/ Gran Vía, 71, 28013 Madrid, Spain",ES-MAD-AB-03378.D1.03,Madrid,1642035,JCDecaux - ES,['outdoor.urban_panels'],40.4230121,-3.710607,ES
28013,"C/ Gran Vía, 73, 28013 Madrid, Spain",ES-MAD-AB-03918.D1.03,Madrid,1513972,JCDecaux - ES,['outdoor.urban_panels'],40.4231341,-3.710691,ES
28013,"C/ Gran Vía, 78, 6º DERCH, 28013 Madrid, Spain",ES-MAD-AB-03491.D1.03,Madrid,1496290,JCDecaux - ES,['outdoor.urban_panels'],40.42309,-3.7104,ES
28008,"C. de la Princesa, 2, planta 7 puerta 2, 28008 Madrid, Spain",ES-MAD-AB-00446.D1.03,Madrid,1689476,JCDecaux - ES,['outdoor.urban_panels'],40.4245813,-3.7117573,ES
28008,"C. de la Princesa, 2, Planta 2, Oficina 1, 28008 Madrid, Spain",ES-MAD-AB-00904.D1.03,Madrid,1511238,JCDecaux - ES,['outdoor.urban_panels'],40.424627,-3.711725,ES
28008,"C. de la Princesa, 3, 28008 Madrid, Spain",ES-MAD-AB-04463.D1.03,Madrid,1586257,JCDecaux - ES,['outdoor.urban_panels'],40.4249123,-3.7123484,ES
28008,"C. de la Princesa, 16, 5º-2, 28008 Madrid, Spain",ES-MAD-AB-00269.D1.04,Madrid,1111378,JCDecaux - ES,['outdoor.urban_panels'],40.4259664,-3.7126785,ES
28008,"C. de la Princesa, 17, 28008 Madrid, Spain",ES-MAD-AB-00270.D1.03,Madrid,1111516,JCDecaux - ES,['outdoor.urban_panels'],40.4260338,-3.7132117,ES
28003,"Calle de José Abascal, 32, 28003 Madrid, Spain",ES-MAD-AB-00161.D1.03,Madrid,741310,JCDecaux - ES,['outdoor.urban_panels'],40.4381284,-3.6960464,ES
28003,"Calle de José Abascal, 28A, 28003 Madrid, Spain",ES-MAD-AB-02760.D1.03,Madrid,741380,JCDecaux - ES,['outdoor.urban_panels'],40.4382292,-3.6980655,ES
28003,"Calle de José Abascal, 2, 28003 Madrid, Spain",ES-MAD-AB-00813.D1.03,Madrid,1115417,JCDecaux - ES,['outdoor.urban_panels'],40.438482,-3.7038335,ES
28046,"P.º de la Castellana, 28046 Madrid, Spain",ES-MAD-AB-03176.D1.03,Madrid,873864,JCDecaux - ES,['outdoor.urban_panels'],40.4409317,-3.6921034,ES
28046,"P.º de la Castellana, 28046 Madrid, Spain",ES-MAD-AB-03174.D1.01,Madrid,1366154,JCDecaux - ES,['outdoor.urban_panels'],40.4411306,-3.6921116,ES
8970,"93FF+5J Sant Joan Despí, Spain",ES-SJD-DD-00010.D1.01,Sant Joan Despí,389856,JCDecaux - ES,['outdoor.urban_panels'],41.37293,2.074113,ES
8970,"93CC+H6 Sant Joan Despí, Spain",ES-SJD-DD-00011.D1.01,Sant Joan Despí,25507,JCDecaux - ES,['outdoor.urban_panels'],41.3715,2.070505,ES
8940,"83WH+XF Cornellà de Llobregat, Spain",08073.00651.01.02,Cornellà de Llobregat,2478981,JCDecaux - ES,['retail.malls'],41.34739,2.07864,ES
8030,"C/ de Potosí, 2, 08030 Barcelona, Spain",08019.07546.01.02,Barcelona,3976402,JCDecaux - ES,['retail.malls'],41.440063,2.1980753,ES
8030,"C/ de Potosí, 2, 08030 Barcelona, Spain",08019.07546.01.01,Barcelona,3976402,JCDecaux - ES,['retail.malls'],41.440063,2.1980753,ES
8203,"Carrer de Calassanç Duran, 2, 08203 Sabadell, Barcelona, Spain",08187.01294.01.01,Sabadell,247974,JCDecaux - ES,['outdoor.urban_panels'],41.5392931,2.112855,ES
48003,"Juan de Garay Kalea, 9, 48003 Bilbo, Bizkaia, Spain",ES-BIL-DD-00022.D1.01,Bilbo,545992,JCDecaux - ES,['outdoor.urban_panels'],43.255948,-2.932994,ES
48005,"Dendarikale, 25, 48005 Bilbo, Bizkaia, Spain",48020.01534.01.06,Bilbo,231742,JCDecaux - ES,['outdoor.urban_panels'],43.2598166,-2.9239998,ES
48005,"Areatzako Pasealekua, 1A, 48005 Bilbo, Bizkaia, Spain",48020.01611.01.04,Bilbo,91831,JCDecaux - ES,['outdoor.urban_panels'],43.26037,-2.92299,ES
48005,"Areatzako Pasealekua, 1A, 48005 Bilbo, Bizkaia, Spain",48020.01611.01.03,Bilbo,155188,JCDecaux - ES,['outdoor.urban_panels'],43.26037,-2.92299,ES
48007,"ZIngira Kalea, 2, 48007 Bilbo, Bizkaia, Spain",48020.01629.01.02,Bilbo,123735,JCDecaux - ES,['outdoor.urban_panels'],43.2627606,-2.9232526,ES
48007,"ZIngira Kalea, 2, 48007 Bilbo, Bizkaia, Spain",48020.01629.01.01,Bilbo,723260,JCDecaux - ES,['outdoor.urban_panels'],43.2627606,-2.9232526,ES
20016,"Colombine Hiribidea, 39, 20016 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08133.D1.02,Donostia,243387,JCDecaux - ES,['outdoor.urban_panels'],43.3223414,-1.9392626,ES
28040,"Moncloa, Moncloa - Aravaca, 28040 Madrid, Spain",28079.06064.01.04,Madrid,306580,JCDecaux - ES,['outdoor.urban_panels'],40.43581,-3.71929,ES
28040,"Moncloa, Moncloa - Aravaca, 28040 Madrid, Spain",28079.06064.01.03,Madrid,311884,JCDecaux - ES,['outdoor.urban_panels'],40.43581,-3.71929,ES
29009,"Av. Dr. Gálvez Ginachero, 1, Distrito Centro, 29009 Málaga, Spain",ES-MAL-DD-01002.D1.01,Málaga,413361,JCDecaux - ES,['outdoor.urban_panels'],36.7266616,-4.4269698,ES
29007,"C. Armengual de la Mota, 37, Distrito Centro, 29007 Málaga, Spain",ES-MAL-DD-01041.D2.02,Málaga,64536,JCDecaux - ES,['outdoor.urban_panels'],36.720808,-4.4292308,ES
29007,"C. Armengual de la Mota, 37, Distrito Centro, 29007 Málaga, Spain",ES-MAL-DD-01041.D1.01,Málaga,74110,JCDecaux - ES,['outdoor.urban_panels'],36.720808,-4.4292308,ES
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00012.D1.01,Madrid,79855,JCDecaux - ES,['transit.subway'],40.4536626,-3.7031451,ES
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00011.D1.01,Madrid,79855,JCDecaux - ES,['transit.subway'],40.4536626,-3.7031451,ES
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00010.D1.01,Madrid,38087,JCDecaux - ES,['transit.subway'],40.4536626,-3.7031451,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00005.D1.01,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00004.D2.02,Arroyo de la Encomienda,71491,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00004.D1.01,Arroyo de la Encomienda,71491,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00003.D2.02,Arroyo de la Encomienda,71491,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00003.D1.01,Arroyo de la Encomienda,71491,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00002.D2.02,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00002.D1.01,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00001.D2.02,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00001.D1.01,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00005.D2.02,Arroyo de la Encomienda,84622,JCDecaux - ES,['retail.malls'],41.627999,-4.787426,ES
50003,"P.º de María Agustín, 97, 50003 Zaragoza, Spain",ES-ZAR-DD-01117.D1.01,Zaragoza,678934,JCDecaux - ES,['outdoor.urban_panels'],41.6575801,-0.8933738,ES
26007,"Av. Club Deportivo, 10, 26007 Logroño, La Rioja, Spain",ES-LOG-DD-00048.D2.02,Logroño,68257,JCDecaux - ES,['outdoor.urban_panels'],42.456515,-2.4514073,ES
26007,"Av. Club Deportivo, 10, 26007 Logroño, La Rioja, Spain",ES-LOG-DD-00048.D1.01,Logroño,129851,JCDecaux - ES,['outdoor.urban_panels'],42.456515,-2.4514073,ES
26001,"Calle Bretón de los Herreros, 46, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00038.D1.01,Logroño,4638,JCDecaux - ES,['outdoor.urban_panels'],42.4652359,-2.4490083,ES
26001,"Calle Bretón de los Herreros, 46, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00038.D2.02,Logroño,3902,JCDecaux - ES,['outdoor.urban_panels'],42.4652359,-2.4490083,ES
26005,"C. Marqués de Murrieta, 26, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00029.D2.02,Logroño,112283,JCDecaux - ES,['outdoor.urban_panels'],42.4654298,-2.4543504,ES
26005,"C. Marqués de Murrieta, 26, 26005 Logroño, La Rioja, Spain",ES-LOG-DD-00029.D1.01,Logroño,212683,JCDecaux - ES,['outdoor.urban_panels'],42.4654298,-2.4543504,ES
26005,"C. Baile, 5, 26005 El Cortijo, La Rioja, Spain",ES-LOG-DD-00025.D1.01,El Cortijo,91595,JCDecaux - ES,['outdoor.urban_panels'],42.4916527,-2.5194444,ES
48004,"Julian Gaiarre Hiribidea, 27, Otxarkoaga - Txurdinaga, 48004 Bilbo, Bizkaia, Spain",ES-BIL-AB-05086.D1.03,Bilbo,91008,JCDecaux - ES,['outdoor.urban_panels'],43.2535015,-2.9022611,ES
29002,"Av. de la Aurora, 31, Distrito Centro, 29002 Málaga, Spain",29067.02081.01.01,Málaga,154883,JCDecaux - ES,['retail.malls'],36.7159759,-4.432903,ES
28008,"C. de Mozart, 46, Moncloa - Aravaca, 28008 Madrid, Spain",28079.17647.01.04,Madrid,194920,JCDecaux - ES,['retail.malls'],40.4249829,-3.724051,ES
28008,"C. de Mozart, 46, Moncloa - Aravaca, 28008 Madrid, Spain",28079.17647.01.03,Madrid,194920,JCDecaux - ES,['retail.malls'],40.4249829,-3.724051,ES
8030,"C/ de Potosí, 2, Sant Andreu, 08030 Barcelona, Spain",08019.05682.01.04,Barcelona,110032,JCDecaux - ES,['retail.malls'],41.4395158,2.1970474,ES
8030,"C/ de Potosí, 2, Sant Andreu, 08030 Barcelona, Spain",08019.05682.01.03,Barcelona,110032,JCDecaux - ES,['retail.malls'],41.4395158,2.1970474,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00015.01.05,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4566998,-16.2591326,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00015.01.06,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4566998,-16.2591326,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00002.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4566998,-16.2591326,ES
38005,"Av. la Salle, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00008.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4566646,-16.2586163,ES
38003,"Av. Manuel Hermoso Rojas, 16, 38003 Santa Cruz de Tenerife, Spain",38038.00014.01.03,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4570781,-16.2580517,ES
38003,"Av. Manuel Hermoso Rojas, 16, 38003 Santa Cruz de Tenerife, Spain",38038.00014.01.04,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4570781,-16.2580517,ES
38005,"Av. Manuel Hermoso Rojas, 13, 38005 Santa Cruz de Tenerife, Spain",38038.00016.01.04,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.456785,-16.2592351,ES
38005,"Av. Manuel Hermoso Rojas, 13, 38005 Santa Cruz de Tenerife, Spain",38038.00016.01.03,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.456785,-16.2592351,ES
38005,"Av. Manuel Hermoso Rojas, 16, Local 15, 38005 Santa Cruz de Tenerife, Spain",38038.00011.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.45692,-16.25865,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00017.02.04,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4568922,-16.2584661,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00017.02.03,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4568922,-16.2584661,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00006.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4569838,-16.2589103,ES
38003,"Av. Manuel Hermoso Rojas, 16, 38003 Santa Cruz de Tenerife, Spain",38038.00005.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.45717,-16.2590062,ES
38005,"Av. Manuel Hermoso Rojas, 16, 38005 Santa Cruz de Tenerife, Spain",38038.00012.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4571421,-16.2582362,ES
38003,"Av. Manuel Hermoso Rojas, 16, 38003 Santa Cruz de Tenerife, Spain",38038.00009.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4570781,-16.2580517,ES
38005,"Centro Comercial Meridiano, Stand PA14, Av. Manuel Hermoso Rojas, 38005 Santa Cruz de Tenerife, Spain",38038.00010.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4571934,-16.2581878,ES
38005,"Centro Comercial Meridiano, Stand PA14, Av. Manuel Hermoso Rojas, 38005 Santa Cruz de Tenerife, Spain",38038.00004.01.02,Santa Cruz de Tenerife,117340,JCDecaux - ES,['retail.malls'],28.4571934,-16.2581878,ES
