Zipcode,Frame id,Full address,Name,City,Monthly impressions,Publisher,Type,Subtype,Venue types,SSP,Media,Screen,Latitude,Longitude,Administrative level 1,Administrative level 2,Country,Frame resolution,Min duration,Max duration
46009,com.broadsign:6b30f4c3-c8e6-40c7-918e-6f8ed2f3af5c,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 13_703 46 250 033686 20_61988,València,780664.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:cefda1e6-1d60-4ee6-96ab-de937a73db2e,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 12_703 46 250 033688 19_62004,València,780556.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:f5cde582-9e11-4f50-8661-06b8d44500ca,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 11_703 46 250 033689 17_62012,València,1013314.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:48bf92c2-bf59-4228-81d2-42dde147ba8f,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 10_703 46 250 033691 15_62028,València,780943.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:151f4e8e-f701-4a8e-913b-2903e4b766b0,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 09_703 46 250 033714 12_62192,València,1070676.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:8fc23740-eed7-42d1-9704-5886aa6dcb5e,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 08_703 46 250 033712 10_62176,València,884479.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:d10e2cf5-471f-42e6-bc84-16ad8a05ad29,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 07_703 46 250 033709 08_62152,València,884601.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:4c72c1b9-66b7-44c5-b533-5e96d627beab,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 05_703 46 250 033703 06_62104,València,883084.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:6d01f3d1-3edf-4eea-bb93-b8268020d1e9,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 02_703 46 250 033707 01_62136,València,884884.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:4f852412-09b6-4238-8523-9b7069a09c8c,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO DIRECTORIO VALENCIA 01_703 46 250 033715 14_62200,València,1616062.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:d9aabe65-9fac-4f9c-9420-df56aa6c9142,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 04_703 46 250 033704 05_62112,València,1070586.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:1c781897-8abc-40a2-a935-9ac24f30ef8b,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 02_703 46 250 033707 02_80045,València,884547.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:6529acb9-934b-4cd3-9d34-2ff0870fba38,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 03_703 46 250 033706 04_80046,València,1072341.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:8a905763-53ee-493a-8689-add93a15fd4f,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 16_703 46 250 033698 27_80056,València,780214.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:b0bfa69c-8185-41f9-814d-bece465717f0,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 15_703 46 250 033696 25_80055,València,779958.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:63687d41-a2ce-4329-b7e9-470a98faadbc,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 14_703 46 250 033693 23_80054,València,780070.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:17222b7d-be2d-4746-8ed9-212092ee1acd,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 13_703 46 250 033686 21_80053,València,780723.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:5e49d1fd-6bb4-4009-a397-22b8f013ef41,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 11_703 46 250 033689 18_80052,València,1012297.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:76327de9-5895-4232-abdb-ade46ec5266f,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 10_703 46 250 033691 16_80051,València,780709.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:e9ac24c3-a694-4a98-8dd2-d3489556aa29,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 08_703 46 250 033712 11_80049,València,883633.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:dcdd916d-c688-461d-9e12-d4618f592cf2,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 07_703 46 250 033709 09_80048,València,826816.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:252c00f0-b25a-4e7a-b621-c012498b28db,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 05_703 46 250 033703 07_80047,València,884776.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,broadsign.com:573459677,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 13_703 46 250 033686 20_61988,València,78088.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,broadsign.com:573459680,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 14_703 46 250 033693 22_62044,València,78106.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,broadsign.com:573459674,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 12_703 46 250 033688 19_62004,València,78079.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,broadsign.com:573459683,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 15_703 46 250 033696 24_62068,València,78129.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,broadsign.com:573459659,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 07_703 46 250 033709 08_62152,València,88483.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46009,com.broadsign:43bf57db-9cd0-416e-87d9-a9f5e2485dcf,"Av. de Pius XII, 2, c.c nuevo centro, 46009 València, Valencia, Spain",CC NUEVO CENTRO VALENCIA 03_703 46 250 033706 03_62128,València,1072629.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,394.802.124,-3.904.642,VC,V,ES,1080x1920,10.0,10.0
46988,broadsign.com:172559996,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 154_703 46 190 054882 A_94084,,21933.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
46988,broadsign.com:172559834,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 155_703 46 190 054881 A_94083,,29493.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
46988,broadsign.com:870972227,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 149_703 46 190 054880 A_94082,,21937.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
46988,com.broadsign:f6ebafa8-fe45-4915-862c-f36d2c76396a,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 149_703 46 190 054880 A_94082,,219307.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
46988,com.broadsign:651b85e6-266b-40c1-a665-acec1089ed63,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 154_703 46 190 054882 A_94084,,219276.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
46988,com.broadsign:f1fe166a-62a0-4553-88d4-d6d7a6e9b602,"Via sense nom, 46988, Valencia, Spain",CRF PATERNA VALENCIA 155_703 46 190 054881 A_94083,,294835.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.146.392,-4.407.625,VC,V,ES,1080x1920,10.0,10.0
7010,com.broadsign:3df982b9-9158-42fe-ad15-45a6b9211036,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 110_453 07 040 055059 A_94309,Palma,347247.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,broadsign.com:172559831,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 148_453 07 040 055062 A_94313,Palma,35320.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,broadsign.com:172559897,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 110_453 07 040 055059 A_94309,Palma,34735.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,broadsign.com:630857761,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 156_453 07 040 055060 A_94310,Palma,35320.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,com.broadsign:d0e16977-91bb-43cb-bce4-f90d6853a2f1,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 147_453 07 040 055061 A_94312,Palma,352980.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,com.broadsign:7bfb806f-152c-4c47-aab2-d333119eb781,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 148_453 07 040 055062 A_94313,Palma,353088.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,com.broadsign:345d6b4e-1e86-47ff-b85f-1e7e656827c7,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 156_453 07 040 055060 A_94310,Palma,353110.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,broadsign.com:172560182,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 109_453 07 040 055058 A_94308,Palma,37962.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,broadsign.com:172560026,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 147_453 07 040 055061 A_94312,Palma,35307.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
7010,com.broadsign:e757d73a-fcde-4190-9827-2c2b25cb5128,"Via sense nom, 07010 Palma, Illes Balears, Spain",CRF GENERAL RIERA BALEARES 109_453 07 040 055058 A_94308,Palma,379494.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,395.947.395,26.448.508,IB,PM,ES,1080x1920,10.0,10.0
46500,broadsign.com:172560303,"Avinguda de l'Advocat Fausto Caruana, s/n, 46500 Sagunt, Valencia, Spain",CRF SAGUNTO VALENCIA 244_703 46 220 054896 A_94109,Sagunt,17613.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,396.742.869,-2.492.431,VC,V,ES,1080x1920,10.0,10.0
46500,broadsign.com:172560041,"Avinguda de l'Advocat Fausto Caruana, s/n, 46500 Sagunt, Valencia, Spain",CRF SAGUNTO VALENCIA 243_703 46 220 054895 A_94108,Sagunt,15448.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,396.742.869,-2.492.431,VC,V,ES,1080x1920,10.0,10.0
46500,com.broadsign:346504df-2d0e-460e-befb-803d58478b66,"Avinguda de l'Advocat Fausto Caruana, s/n, 46500 Sagunt, Valencia, Spain",CRF SAGUNTO VALENCIA 244_703 46 220 054896 A_94109,Sagunt,176098.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,396.742.869,-2.492.431,VC,V,ES,1080x1920,10.0,10.0
46500,com.broadsign:d2b3c91e-36fa-40a2-b059-25f4d0f52717,"Avinguda de l'Advocat Fausto Caruana, s/n, 46500 Sagunt, Valencia, Spain",CRF SAGUNTO VALENCIA 243_703 46 220 054895 A_94108,Sagunt,154431.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,396.742.869,-2.492.431,VC,V,ES,1080x1920,10.0,10.0
12540,broadsign.com:172560125,"Av. Arcadi Garcia Sanz, 130I, 12540 Vila-real, Castelló, Spain",CRF VILLAREAL CASTELLON 236_703 12 135 054894 A_94099,Vila-real,28503.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.927.202,-1.046.366,VC,CS,ES,1080x1920,10.0,10.0
12540,com.broadsign:59fc5a33-ff99-4f21-8de7-3bdcab7c087d,"Av. Arcadi Garcia Sanz, 130I, 12540 Vila-real, Castelló, Spain",CRF VILLAREAL CASTELLON 236_703 12 135 054894 A_94099,Vila-real,284935.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.927.202,-1.046.366,VC,CS,ES,1080x1920,10.0,10.0
12540,broadsign.com:172559783,"Av. Arcadi Garcia Sanz, 130I, 12540 Vila-real, Castelló, Spain",CRF VILLAREAL CASTELLON 239_703 12 135 054893 A_94098,Vila-real,25726.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.927.202,-1.046.366,VC,CS,ES,1080x1920,10.0,10.0
12540,com.broadsign:3ee744f5-12f0-489b-be26-802d2aefa9cd,"Av. Arcadi Garcia Sanz, 130I, 12540 Vila-real, Castelló, Spain",CRF VILLAREAL CASTELLON 239_703 12 135 054893 A_94098,Vila-real,257215.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.927.202,-1.046.366,VC,CS,ES,1080x1920,10.0,10.0
45600,broadsign.com:172560149,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 197_553 45 165 055220 A_94491,Talavera de la Reina,37255.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,broadsign.com:172559849,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 199_553 45 165 055219 A_94490,Talavera de la Reina,57654.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,broadsign.com:172560077,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 123_553 45 165 055207 A_94477,Talavera de la Reina,47781.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,com.broadsign:05ec8b6d-ca62-400d-a8f4-85cccc87c51e,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 130_553 45 165 055217 A_94488,Talavera de la Reina,291676.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,com.broadsign:7ee798d2-fcad-4719-96ff-746269011bfd,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 197_553 45 165 055220 A_94491,Talavera de la Reina,372460.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,com.broadsign:4e253df8-cfa9-4daf-8f30-9b80e4aca5fb,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 198_553 45 165 055221 A_94492,Talavera de la Reina,383976.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,com.broadsign:1a1fa00d-f0ac-41ae-b042-6e5f30cafa9f,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 123_553 45 165 055207 A_94477,Talavera de la Reina,477688.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,com.broadsign:31e5158f-d922-4920-a8a0-ebfe767b3ce4,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 199_553 45 165 055219 A_94490,Talavera de la Reina,576382.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,broadsign.com:172560107,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 198_553 45 165 055221 A_94492,Talavera de la Reina,38407.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
45600,broadsign.com:172560179,"X673+5J Talavera de la Reina, Spain",CRF LOS ALFARES TALAVERA TOLEDO 130_553 45 165 055217 A_94488,Talavera de la Reina,29178.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,39.962.976,-4.795.882,CM,TO,ES,1080x1920,10.0,10.0
12003,broadsign.com:172560032,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 096_703 12 040 054890 A_94093,Castelló de la Plana,27369.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
12003,broadsign.com:172560188,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 160_703 12 040 054888 A_94091,Castelló de la Plana,32004.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
12003,com.broadsign:6b11e17a-2920-470c-a95f-a50df1d662c9,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 160_703 12 040 054888 A_94091,Castelló de la Plana,319968.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
12003,com.broadsign:0b84fb09-62ee-47dc-96d7-947ec2e8a346,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 096_703 12 040 054890 A_94093,Castelló de la Plana,273595.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
12003,broadsign.com:172559945,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 085_703 12 040 054889 A_94092,Castelló de la Plana,30654.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
12003,com.broadsign:86c96367-5209-4137-8d0c-483ab70184aa,"Av. del Mar, s/n, 12003 Castelló de la Plana, Castelló, Spain",CRF CASTELLON CASTELLON 085_703 12 040 054889 A_94092,Castelló de la Plana,306459.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,399.840.738,-192.677,VC,CS,ES,1080x1920,10.0,10.0
10600,com.broadsign:42967aea-bf35-4b09-8fb5-f8a6faedb89b,"C. Julián Besteiro, s/n, 10600 Plasencia, Cáceres, Spain",CRF PLASENCIA CACERES 218_653 10 148 055178 A_94446,Plasencia,313713.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,40.038.481,-60.786.109,EX,CC,ES,1080x1920,10.0,10.0
10600,broadsign.com:172560236,"C. Julián Besteiro, s/n, 10600 Plasencia, Cáceres, Spain",CRF PLASENCIA CACERES 218_653 10 148 055178 A_94446,Plasencia,31378.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,40.038.481,-60.786.109,EX,CC,ES,1080x1920,10.0,10.0
10600,broadsign.com:172560285,"C. Julián Besteiro, s/n, 10600 Plasencia, Cáceres, Spain",CRF PLASENCIA CACERES 219_653 10 148 055177 A_94445,Plasencia,31306.5,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,40.038.481,-60.786.109,EX,CC,ES,1080x1920,10.0,10.0
10600,com.broadsign:45033fca-5f51-401f-83d3-6259b502ebbb,"C. Julián Besteiro, s/n, 10600 Plasencia, Cáceres, Spain",CRF PLASENCIA CACERES 219_653 10 148 055177 A_94445,Plasencia,312975.0,Clear Channel Spain,broadsign player,,['retail.malls'],Broadsign,digital,1,40.038.481,-60.786.109,EX,CC,ES,1080x1920,10.0,10.0
28944,broadsign.com:879019116,"C. Luis Sauquillo, 57, 28944 Fuenlabrada, Madrid, Spain",CTM-125 FUENLABRADA (058-007 A-B)_551 28 058 010775 A_100796,Fuenlabrada,208413.0,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,402.816.678,-37.976.797,MD,M,ES,1080x1920,10.0,10.0
28944,com.broadsign:5acd3921-49f2-4c10-811c-c4a2cf8dc49b,"C. Luis Sauquillo, 57, 28944 Fuenlabrada, Madrid, Spain",CTM-125 FUENLABRADA (058-007 A-B)_551 28 058 010775 A_100796,Fuenlabrada,2083558.5,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,402.816.678,-37.976.797,MD,M,ES,1080x1920,10.0,10.0
28944,com.broadsign:e3924118-c4eb-4a92-84fc-a7f1bdf56c1a,"C. Luis Sauquillo, 57, 28944 Fuenlabrada, Madrid, Spain",CTM-125 FUENLABRADA (058-007 A-B)_551 28 058 010775 B_100797,Fuenlabrada,2224786.5,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,402.816.678,-37.976.797,MD,M,ES,1080x1920,10.0,10.0
28944,com.broadsign:2a5bf969-fdc9-4048-9761-e606630a44cf,"C. Luis Sauquillo, 44, 28944 Fuenlabrada, Madrid, Spain",CTM-064 FUENLABRADA (058-138 B)_551 28 058 057537 B_100825,Fuenlabrada,2101747.5,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,402.819.319,-37.979.406,MD,M,ES,1080x1920,10.0,10.0
28944,broadsign.com:882213149,"C. Luis Sauquillo, 44, 28944 Fuenlabrada, Madrid, Spain",CTM-064 FUENLABRADA (058-138 B)_551 28 058 057537 B_100825,Fuenlabrada,210231.0,Clear Channel Spain,broadsign player,,['outdoor.bus_shelters'],Broadsign,digital,1,402.819.319,-37.979.406,MD,M,ES,1080x1920,10.0,10.0
