Zipcode,Full address,Frame id,City,Publisher,Venue types
48014,"Ribera de Botica Vieja, 1, 48014 Bilbao, Vizcaya, Spain",ES-BIL-DD-00010.D2.02,Bilbao,JCDecaux - ES,['outdoor.urban_panels']
48014,"Deustuko Zubia, 48014 Bilbo, Bizkaia, Spain",ES-BIL-AB-05024.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48014,"Agirre Lehendakariaren Etorb., 25, 48014 Bilbo, Bizkaia, Spain",ES-BIL-DD-00008.D1.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48014,"Agirre Lehendakariaren Etorb., 40, 48014 Bilbo, Bizkaia, Spain",ES-BIL-DD-00007.D1.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Etxezuri Bidea, 2002, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05015.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Agirre Lehendakariaren Etorb., 48015 Bilbo, Bizkaia, Spain",ES-BIL-DD-00009.D1.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Don Bosco Biribilgunea, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05008.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"San Ignacio (Lehendakari Aguirre 131) (164), 48015 Bilbao, Vizcaya, Spain",ES-BIL-AB-05009.D2.03,Bilbao,JCDecaux - ES,['outdoor.urban_panels']
48015,"Agirre Lehendakariaren Etorb., 140, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05010.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Agirre Lehendakariaren Etorb., 147, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05001.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Agirre Lehendakariaren Etorb., 154, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05002.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Agirre Lehendakariaren Etorb., 161, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05003.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Levante Plaza, 2, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05004.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
20011,"Madrid Etorb., 14, 20011 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08110.D1.02,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20018,"Tolosa Hiribidea, 67, 20018 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08105.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20010,"Antso Jakituna Hiribidea, 2, 20010 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08111.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20015,"Zarategi Pasealekua, 99, 20015 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08135.D1.02,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20008,"De Zumalakarregi Hiribidea, 1, 20008 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08126.D1.02,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20017,"Larratxo pasealekua, 13, 20017 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08122.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20005,"Urbieta Kalea, 111, 20005 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08113.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20017,"Oleta Galtzada, 155, 20017 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08108.D2.02,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20005,"Hondarribia Kalea, 2, 20005 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08115.D2.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20004,"Foru Pasealekua, 20004 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08116.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20002,"Urumea Pasealekuko Oroigarria, Puente de Sta. Catalina, 20002 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08117.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20004,"Erregina Erregeordea kalea, 8, 20004 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08124.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
20002,"De Lapurdi Plaza, 1, 20002 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08123.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
33001,"C. Manuel García Conde, 8, 33001 Oviedo, Asturias, Spain",33044.00888.01.01,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33001,"C. Fray Ceferino, 11, 33001 Oviedo, Asturias, Spain",33044.00890.01.01,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
39002,"C. Calvo Sotelo, 39002 Santander, Cantabria, Spain",39075.00988.01.01,Santander,JCDecaux - ES,['outdoor.urban_panels']
39008,"Calle Jesús de Monasterio, 3, 39008 Santander, Cantabria, Spain",39075.00991.01.02,Santander,JCDecaux - ES,['outdoor.urban_panels']
39002,"C. Calvo Sotelo, 25, 39002 Santander, Cantabria, Spain",39075.00987.01.01,Santander,JCDecaux - ES,['outdoor.urban_panels']
39004,"P.º de Pereda, 18, 1º Izda, 39004 Santander, Cantabria, Spain",39075.00990.01.01,Santander,JCDecaux - ES,['outdoor.urban_panels']
33204,"C. Anselmo Solar, 14, 33204 Gijón, Asturias, Spain",ES-GIJ-DD-00022.D1.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33203,"Av. Rufo García Rendueles, 19, 33203 Gijón, Asturias, Spain",33024.01054.01.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33206,"C. Álvarez Garaya, 13, 33206 Gijón, Asturias, Spain",33024.01053.01.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
33206,"C. Álvarez Garaya, 2, 7 A, 33206 Gijón, Asturias, Spain",33024.01056.01.01,Gijón,JCDecaux - ES,['outdoor.urban_panels']
11402,"C. Corredera, 25, 11402 Jerez de la Frontera, Cádiz, Spain",hq1QV:667107558,Jerez de la Frontera,TuMedio Spain,['retail.parking_garages']
11402,"C. Corredera, 25, 11402 Jerez de la Frontera, Cádiz, Spain",hq1QV:667114479,Jerez de la Frontera,TuMedio Spain,['retail.parking_garages']
11402,"C. Corredera, 25, 11402 Jerez de la Frontera, Cádiz, Spain",hq1QV:667120247,Jerez de la Frontera,TuMedio Spain,['retail.parking_garages']
29007,"C. Compositor Lehmberg Ruiz, 18, C.C. Galaxia, Bajo - Local 13, 29007 Málaga, Spain",hq1QV:726194256,Málaga,TuMedio Spain,['retail.parking_garages']
41011,"C. Virgen de Luján, s/n, 41011 Sevilla, Spain",hq1QV:767895711,Sevilla,TuMedio Spain,['retail.parking_garages']
41011,"C. Virgen de Luján, s/n, 41011 Sevilla, Spain",hq1QV:767919076,Sevilla,TuMedio Spain,['retail.parking_garages']
45600,"Av. Pío XII, 72, 45600 Talavera de la Reina, Toledo, Spain",hq1QV:726392822,Talavera de la Reina,TuMedio Spain,['retail.parking_garages']
28022,"C. de Aracne, S/N, 28022 Madrid, Spain",28079.17587.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Aracne, S/N, 28022 Madrid, Spain",28079.17590.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Aracne, S/N, 28022 Madrid, Spain",28079.17589.01.02,Madrid,JCDecaux - ES,['retail.malls']
28022,"C. de Aracne, S/N, 28022 Madrid, Spain",28079.17588.01.02,Madrid,JCDecaux - ES,['retail.malls']
28046,"P.º de la Castellana, 120, 28046 Madrid, Spain",ES-MAD-AB-02413.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, 167, 28046 Madrid, Spain",ES-MAD-AB-02397.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"Castellana - Rosario Pino, 28046 Madrid, Spain",ES-MAD-AB-02396.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28802,"Rotonda de Arganda, 28802 Alcalá de Henares, Madrid, Spain",ES-AHE-DD-00001.D1.01,Alcalá de Henares,JCDecaux - ES,['outdoor.urban_panels']
28802,"C. Ánimas, 13, 28802 Alcalá de Henares, Madrid, Spain",ES-AHE-DD-00002.D1.01,Alcalá de Henares,JCDecaux - ES,['outdoor.urban_panels']
28802,"Alcala De Henares, 28802 Alcalá de Henares, Madrid, Spain",ES-AHE-DD-00005.D1.01,Alcalá de Henares,JCDecaux - ES,['outdoor.urban_panels']
28805,"Vía Complutense, 47, 28805 Alcalá de Henares, Madrid, Spain",ES-AHE-DD-00004.D1.01,Alcalá de Henares,JCDecaux - ES,['outdoor.urban_panels']
28805,"C. el Escorial, 117, 28805 Alcalá de Henares, Madrid, Spain",ES-AHE-DD-00003.D1.01,Alcalá de Henares,JCDecaux - ES,['outdoor.urban_panels']
28109,"Pl. de la Moraleja, 5D, 28109 Alcobendas, Madrid, Spain",28006.00229.01.01,Alcobendas,JCDecaux - ES,['outdoor.urban_panels']
08840,"Carretera de Barcelona, 40, 08840 Viladecans, Barcelona, Spain",ES-VLD-DD-00004.D1.01,Viladecans,JCDecaux - ES,['outdoor.urban_panels']
50001,"de la Constitución, 37, entlo. Izqda, 50001 Zaragoza, Spain",ES-ZAR-DD-01048.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
50001,"P.º Echegaray y Caballero, 154, 50001 Zaragoza, Spain",ES-ZAR-DD-01071.D1.01,Zaragoza,JCDecaux - ES,['outdoor.urban_panels']
26007,"Av. de Burgos, 122, 26007 Logroño, La Rioja, Spain",ES-LOG-DD-00055.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26007,"Av. de Burgos, 122, 26007 Logroño, La Rioja, Spain",ES-LOG-DD-00055.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26002,"Av. Pérez Galdós, 28, 26002 Logroño, La Rioja, Spain",ES-LOG-DD-00005.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26002,"Av. Pérez Galdós, 28, 26002 Logroño, La Rioja, Spain",ES-LOG-DD-00005.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"Gran Vía Juan Carlos I, 28, 1 izquierda, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00030.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"Gran Vía Juan Carlos I, 28, 1 izquierda, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00030.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26003,"C. Gral. Vara de Rey, 3, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00002.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26003,"C. Gral. Vara de Rey, 3, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00002.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26003,"Duquesa de la Victoria, 7, Av. de la Paz, 6, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00021.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26003,"Duquesa de la Victoria, 7, Av. de la Paz, 6, 26003 Logroño, La Rioja, Spain",ES-LOG-DD-00021.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Sagasta, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00027.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26001,"C. Sagasta, 12, 26001 Logroño, La Rioja, Spain",ES-LOG-DD-00027.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26009,"C. Concepción Arenal, 13, 26009 Logroño, La Rioja, Spain",ES-LOG-DD-00026.D2.02,Logroño,JCDecaux - ES,['outdoor.urban_panels']
26009,"C. Concepción Arenal, 13, 26009 Logroño, La Rioja, Spain",ES-LOG-DD-00026.D1.01,Logroño,JCDecaux - ES,['outdoor.urban_panels']
31006,"c/ Sadar edificio El Sario, 31006 Pamplona, Navarra, Spain",ES-PAM-DD-08016.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31009,"Av. de Aróstegui, 4, 31009 Pamplona, Navarra, Spain",ES-PAM-DD-08040.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31006,"Av. Cataluña, 32, 31006 Pamplona, Navarra, Spain",ES-PAM-DD-08017.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31007,"Kalea, 24, 31007 Pamplona, Navarra, Spain",ES-PAM-DD-08045.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31008,"C. de Irunlarrea, 6, 31008 Pamplona, Navarra, Spain",ES-PAM-DD-08002.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31008,"C. de Irunlarrea, 21, 31008 Pamplona, Navarra, Spain",ES-PAM-DD-08043.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31016,"C. Concejo de Sarriguren, 8, 31016 Pamplona, Navarra, Spain",ES-PAM-DD-08018.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31016,"C. del Señorío de Egulbati, 8, 31016 Pamplona, Navarra, Spain",ES-PAM-DD-08019.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31011,"Av. de Bayona, 24, 31011 Pamplona, Navarra, Spain",ES-PAM-DD-08010.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31001,"Pl. del Castillo, 21, 31001 Pamplona, Navarra, Spain",ES-PAM-DD-08014.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31012,"P.º Sandua, 190, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08047.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31014,"Parque Runa, 31014 Pamplona, Navarra, Spain",ES-PAM-DD-08025.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31012,"C. de la Estación, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08030.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31015,"C. San Cristóbal, 365, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08021.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31015,"Calle Magdalena, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08022.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31012,"C. M Martínez de Ubago, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08029.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31014,"C. Sta. Alodia, 1, BAJO, 31014 Pamplona, Navarra, Spain",ES-PAM-DD-08048.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31012,"Av. de Guipúzcoa, 2-712, 31012 Pamplona, Navarra, Spain",ES-PAM-DD-08027.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31015,"C. Padre Adoáin, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08023.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
31015,"C. San Cristóbal, 31015 Pamplona, Navarra, Spain",ES-PAM-DD-08033.D1.01,Pamplona,JCDecaux - ES,['outdoor.urban_panels']
48003,"Martín Barúa Picaza Kalea, 14, 48003 Bilbo, Bizkaia, Spain",ES-BIL-AB-05141.D1.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48014,"Agirre Lehendakariaren Etorb., 11, 48014 Bilbo, Bizkaia, Spain",48020.01740.01.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48015,"Asturias Kalea, 10, 48015 Bilbo, Bizkaia, Spain",ES-BIL-AB-05005.D1.05,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
20007,"P.º Miraconcha de, 1, 20007 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08125.D1.01,Donostia,JCDecaux - ES,['outdoor.urban_panels']
15008,"Estrada Carballo, 79D, 15008 A Coruña, Spain",15030.00025.01.02,A Coruña,JCDecaux - ES,['retail.malls']
15008,"Estrada Carballo, 79D, 15008 A Coruña, Spain",15030.00026.01.02,A Coruña,JCDecaux - ES,['retail.malls']
33005,"Av. de Galicia, 13, 33005 Oviedo, Asturias, Spain",33044.00887.01.01,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33004,"[OVIEDO/UVIÉU] Toreno [CTA 07395], 33004 Oviedo, Asturias, Spain",33044.00066.01.03,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33003,"C. Uría, 12, 33003 Oviedo, Asturias, Spain",33044.00889.01.01,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33001,"Pl. del Carbayón, 6, 1ºA, 33001 Oviedo, Asturias, Spain",33044.00886.01.01,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33004,"C. Gil de Jaz, 2, 33004 Oviedo, Asturias, Spain",ES-OVI-AB-00083.D2.02,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33003,"C. Uría, 48, 33003 Oviedo, Asturias, Spain",ES-OVI-AB-00188.D1.03,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
33003,"C. Uría, 60, 3ª, 33003 Oviedo, Asturias, Spain",ES-OVI-AB-00087.D2.02,Oviedo,JCDecaux - ES,['outdoor.urban_panels']
39010,"C. San Fernando, 20, 39010 Santander, Cantabria, Spain",ES-SAN-AB-00142.D1.03,Santander,JCDecaux - ES,['outdoor.urban_panels']
39002,"C. Calvo Sotelo, 2, 39002 Santander, Cantabria, Spain",ES-SAN-AB-00131.D1.03,Santander,JCDecaux - ES,['outdoor.urban_panels']
39002,"C. Calvo Sotelo, 21, 1º dcha, 39002 Santander, Cantabria, Spain",ES-SAN-AB-00128.D1.03,Santander,JCDecaux - ES,['outdoor.urban_panels']
39008,"Calle Jesús de Monasterio, 19, 39008 Santander, Cantabria, Spain",ES-SAN-AB-00132.D2.03,Santander,JCDecaux - ES,['outdoor.urban_panels']
39005,"Av de la Reina Victoria, 3, 39005 Santander, Cantabria, Spain",ES-SAN-AB-00123.D2.03,Santander,JCDecaux - ES,['outdoor.urban_panels']
14004,"P.º de la Victoria, S/N, 14004 Córdoba, Spain",hq1QV:835907061,Córdoba,TuMedio Spain,['retail.parking_garages']
14004,"P.º de la Victoria, S/N, 14004 Córdoba, Spain",hq1QV:835906801,Córdoba,TuMedio Spain,['retail.parking_garages']
28008,"C. de la Princesa, 13, 28008 Madrid, Spain",ES-MAD-AB-03259.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 11, 28013 Madrid, Spain",ES-MAD-AB-03462.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 16, 28013 Madrid, Spain",ES-MAD-AB-02620.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 20, 28013 Madrid, Spain",ES-MAD-AB-04273.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 19, 28013 Madrid, Spain",ES-MAD-AB-04395.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 19, 28013 Madrid, Spain",ES-MAD-AB-04394.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 31, 28013 Madrid, Spain",ES-MAD-AB-03497.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"Calle de Chinchilla, 31, 28013 Madrid, Spain",ES-MAD-AB-03496.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 28, 28013 Madrid, Spain",ES-MAD-AB-03844.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 28, 28013 Madrid, Spain",ES-MAD-AB-02358.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 30, 28013 Madrid, Spain",ES-MAD-AB-03489.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 31, Planta 10, 28013 Madrid, Spain",ES-MAD-AB-03537.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 32, 28013 Madrid, Spain",ES-MAD-AB-03053.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"Cta. de San Vicente, 44, 28008 Madrid, Spain",28079.17579.01.02,Madrid,JCDecaux - ES,['retail.malls']
28013,"C/ Gran Vía, 47, 28013 Madrid, Spain",ES-MAD-AB-03421.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 54, 28013 Madrid, Spain",ES-MAD-AB-03919.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 54, 28013 Madrid, Spain",ES-MAD-AB-03453.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 56, 28013 Madrid, Spain",ES-MAD-AB-03454.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 63, 28013 Madrid, Spain",ES-MAD-AB-01097.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 71, 28013 Madrid, Spain",ES-MAD-AB-03378.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 73, 28013 Madrid, Spain",ES-MAD-AB-03918.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28013,"C/ Gran Vía, 78, 6º DERCH, 28013 Madrid, Spain",ES-MAD-AB-03491.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"C. de la Princesa, 2, planta 7 puerta 2, 28008 Madrid, Spain",ES-MAD-AB-00446.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"C. de la Princesa, 2, Planta 2, Oficina 1, 28008 Madrid, Spain",ES-MAD-AB-00904.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"C. de la Princesa, 3, 28008 Madrid, Spain",ES-MAD-AB-04463.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"C. de la Princesa, 16, 5º-2, 28008 Madrid, Spain",ES-MAD-AB-00269.D1.04,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28008,"C. de la Princesa, 17, 28008 Madrid, Spain",ES-MAD-AB-00270.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28003,"Calle de José Abascal, 32, 28003 Madrid, Spain",ES-MAD-AB-00161.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28003,"Calle de José Abascal, 28A, 28003 Madrid, Spain",ES-MAD-AB-02760.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28003,"Calle de José Abascal, 2, 28003 Madrid, Spain",ES-MAD-AB-00813.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, 28046 Madrid, Spain",ES-MAD-AB-03176.D1.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28046,"P.º de la Castellana, 28046 Madrid, Spain",ES-MAD-AB-03174.D1.01,Madrid,JCDecaux - ES,['outdoor.urban_panels']
08970,"93FF+5J Sant Joan Despí, Spain",ES-SJD-DD-00010.D1.01,Sant Joan Despí,JCDecaux - ES,['outdoor.urban_panels']
08970,"93CC+H6 Sant Joan Despí, Spain",ES-SJD-DD-00011.D1.01,Sant Joan Despí,JCDecaux - ES,['outdoor.urban_panels']
08940,"83WH+XF Cornellà de Llobregat, Spain",08073.00651.01.02,Cornellà de Llobregat,JCDecaux - ES,['retail.malls']
08030,"C/ de Potosí, 2, 08030 Barcelona, Spain",08019.07546.01.02,Barcelona,JCDecaux - ES,['retail.malls']
08030,"C/ de Potosí, 2, 08030 Barcelona, Spain",08019.07546.01.01,Barcelona,JCDecaux - ES,['retail.malls']
08203,"Carrer de Calassanç Duran, 2, 08203 Sabadell, Barcelona, Spain",08187.01294.01.01,Sabadell,JCDecaux - ES,['outdoor.urban_panels']
48003,"Juan de Garay Kalea, 9, 48003 Bilbo, Bizkaia, Spain",ES-BIL-DD-00022.D1.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48005,"Dendarikale, 25, 48005 Bilbo, Bizkaia, Spain",48020.01534.01.06,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48005,"Areatzako Pasealekua, 1A, 48005 Bilbo, Bizkaia, Spain",48020.01611.01.04,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48005,"Areatzako Pasealekua, 1A, 48005 Bilbo, Bizkaia, Spain",48020.01611.01.03,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48007,"ZIngira Kalea, 2, 48007 Bilbo, Bizkaia, Spain",48020.01629.01.02,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
48007,"ZIngira Kalea, 2, 48007 Bilbo, Bizkaia, Spain",48020.01629.01.01,Bilbo,JCDecaux - ES,['outdoor.urban_panels']
20016,"Colombine Hiribidea, 39, 20016 Donostia, Gipuzkoa, Spain",ES-SSB-DD-08133.D1.02,Donostia,JCDecaux - ES,['outdoor.urban_panels']
28040,"Moncloa, Moncloa - Aravaca, 28040 Madrid, Spain",28079.06064.01.04,Madrid,JCDecaux - ES,['outdoor.urban_panels']
28040,"Moncloa, Moncloa - Aravaca, 28040 Madrid, Spain",28079.06064.01.03,Madrid,JCDecaux - ES,['outdoor.urban_panels']
29009,"Av. Dr. Gálvez Ginachero, 1, Distrito Centro, 29009 Málaga, Spain",ES-MAL-DD-01002.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"C. Armengual de la Mota, 37, Distrito Centro, 29007 Málaga, Spain",ES-MAL-DD-01041.D2.02,Málaga,JCDecaux - ES,['outdoor.urban_panels']
29007,"C. Armengual de la Mota, 37, Distrito Centro, 29007 Málaga, Spain",ES-MAL-DD-01041.D1.01,Málaga,JCDecaux - ES,['outdoor.urban_panels']
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00012.D1.01,Madrid,JCDecaux - ES,['transit.subway']
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00011.D1.01,Madrid,JCDecaux - ES,['transit.subway']
28020,"C. de Bravo Murillo, 183, Tetuán, 28020 Madrid, Spain",ES-MMA-DD-00010.D1.01,Madrid,JCDecaux - ES,['transit.subway']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00005.D1.01,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00004.D2.02,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00004.D1.01,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00003.D2.02,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00003.D1.01,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00002.D2.02,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
47195,"J6H7+52 Arroyo de la Encomienda, Spain",ES-CRS-DD-00002.D1.01,Arroyo de la Encomienda,JCDecaux - ES,['retail.malls']
